Rank,Log_Frequency,Word,Kana
17995,0.6471032420585384,繋ぐ,つなぐ
17999,0.6471032420585384,論拠,ろんきょ
18002,0.6418538861723947,正気,せいき
18003,0.6418538861723947,致死,ちし
18005,0.6418538861723947,往来,おうらい
18009,0.6418538861723947,思想家,しそうか
18015,0.6418538861723947,密集,みっしゅう
18016,0.6418538861723947,細心,さいしん
18018,0.6418538861723947,見立て,みたて
18024,0.6418538861723947,絶頂,ぜっちょう
18025,0.6418538861723947,余暇,よか
18026,0.6418538861723947,回分,かいぶん
18028,0.6418538861723947,席上,せきじょう
18029,0.6418538861723947,微笑,びしょう
18030,0.6418538861723947,悪者,わるもの
18032,0.6418538861723947,車中,しゃちゅう
18037,0.6418538861723947,発芽,はつが
18038,0.6418538861723947,動植物,どうしょくぶつ
18049,0.6418538861723947,新譜,しんぷ
18051,0.6418538861723947,破裂,はれつ
18057,0.6418538861723947,呼応,こおう
18060,0.6418538861723947,惨め,みじめ
18063,0.6418538861723947,競走,きょうそう
18067,0.6365768290715509,鉄筋コンクリート,てっきんコンクリート
18071,0.6365768290715509,斉唱,せいしょう
18072,0.6365768290715509,無害,むがい
18075,0.6365768290715509,音痴,おんち
18081,0.6365768290715509,段差,だんさ
18083,0.6365768290715509,用件,ようけん
18086,0.6365768290715509,排斥,はいせき
18087,0.6365768290715509,彼岸,ひがん
18092,0.6365768290715509,生鮮,せいせん
18093,0.6365768290715509,食中毒,しょくちゅうどく
18098,0.6365768290715509,本間,ほんま
18100,0.6365768290715509,抗体,こうたい
18102,0.6365768290715509,脱帽,だつぼう
18103,0.6365768290715509,三男,さんなん
18108,0.6312717768418578,勾留,こうりゅう
18114,0.6312717768418578,手先,てさき
18117,0.6312717768418578,無休,むきゅう
18118,0.6312717768418578,ドラム缶,ドラムかん
18119,0.6312717768418578,私用,しよう
18122,0.6312717768418578,美化,びか
18125,0.6312717768418578,賑わい,にぎわい
18130,0.6312717768418578,通信員,つうしんいん
18131,0.6312717768418578,前倒し,まえだおし
18136,0.6312717768418578,絶縁,ぜつえん
18139,0.6312717768418578,農法,のうほう
18140,0.6312717768418578,単発,たんぱつ
18143,0.6312717768418578,科学技術庁,かがくぎじゅつちょう
18147,0.6312717768418578,道義,どうぎ
18148,0.6312717768418578,初等,しょとう
18150,0.6312717768418578,山上,さんじょう
18151,0.6312717768418578,減価,げんか
18152,0.6312717768418578,父兄,ふけい
18153,0.6312717768418578,足下,そっか
18155,0.6312717768418578,声高,こわだか
18157,0.6312717768418578,概説,がいせつ
18160,0.6312717768418578,三国志,さんごくし
18162,0.6312717768418578,大リーグ,だいリーグ
18169,0.6312717768418578,署長,しょちょう
18175,0.6312717768418578,和泉,いずみ
18177,0.6259384308664954,開発途上国,かいはつとじょうこく
18185,0.6259384308664954,時事通信,じじつうしん
18187,0.6259384308664954,製鉄,せいてつ
18188,0.6259384308664954,県外,けんがい
18194,0.6259384308664954,異物,いぶつ
18196,0.6259384308664954,備品,びひん
18197,0.6259384308664954,音階,おんかい
18202,0.6259384308664954,局所,きょくしょ
18203,0.6259384308664954,国税庁,こくぜいちょう
18207,0.6259384308664954,鮮度,せんど
18209,0.6259384308664954,雄大,ゆうだい
18213,0.6259384308664954,車窓,しゃそう
18214,0.6259384308664954,退学,たいがく
18215,0.6259384308664954,日本経済新聞社,にほんけいざいしんぶんしゃ
18221,0.6259384308664954,肺炎,はいえん
18225,0.6259384308664954,創世,そうせい
18228,0.6259384308664954,民意,みんい
18229,0.6259384308664954,横領,おうりょう
18232,0.6259384308664954,領事館,りょうじかん
18233,0.6259384308664954,危害,きがい
18234,0.6259384308664954,基板,きばん
18235,0.6259384308664954,開閉,かいへい
18237,0.6259384308664954,研修生,けんしゅうせい
18238,0.6259384308664954,枠内,わくない
18240,0.6259384308664954,要所,ようしょ
18242,0.6259384308664954,値下がり,ねさがり
18246,0.6259384308664954,子女,しじょ
18248,0.6259384308664954,幾多,いくた
18252,0.6259384308664954,中尉,ちゅうい
18258,0.62057648772511,吊り,つり
18261,0.62057648772511,抹殺,まっさつ
18271,0.62057648772511,洗面,せんめん
18278,0.62057648772511,儒教,じゅきょう
18281,0.62057648772511,異に,けに
18284,0.62057648772511,部材,ぶざい
18287,0.62057648772511,圏内,けんない
18288,0.62057648772511,譜面,ふめん
18290,0.62057648772511,安物,やすもの
18291,0.62057648772511,屈指,くっし
18293,0.62057648772511,欠損,けっそん
18295,0.62057648772511,臨場,りんじょう
18299,0.6151856390902335,天災,てんさい
18300,0.6151856390902335,増刊,ぞうかん
18304,0.6151856390902335,不均衡,ふきんこう
18310,0.6151856390902335,防音,ぼうおん
18311,0.6151856390902335,照らす,てらす
18312,0.6151856390902335,困窮,こんきゅう
18313,0.6151856390902335,逸話,いつわ
18321,0.6151856390902335,殺菌,さっきん
18322,0.6151856390902335,極上,ごくじょう
18323,0.6151856390902335,素質,そしつ
18326,0.6151856390902335,呟き,つぶやき
18327,0.6151856390902335,赤ワイン,あかワイン
18328,0.6151856390902335,公訴,こうそ
18333,0.6151856390902335,変調,へんちょう
18336,0.6151856390902335,吸引,きゅういん
18339,0.6151856390902335,弾ける,はじける
18343,0.6151856390902335,幻覚,げんかく
18346,0.6151856390902335,北極,ほっきょく
18350,0.6151856390902335,被写体,ひしゃたい
18352,0.6151856390902335,撃退,げきたい
18353,0.6151856390902335,対馬,つしま
18354,0.6151856390902335,電卓,でんたく
18360,0.6097655716208943,休職,きゅうしょく
18363,0.6097655716208943,無期,むき
18371,0.6097655716208943,旅立ち,たびだち
18372,0.6097655716208943,舞台裏,ぶたいうら
18374,0.6097655716208943,司書,ししょ
18375,0.6097655716208943,老婆,ろうば
18376,0.6097655716208943,拝聴,はいちょう
18377,0.6097655716208943,霊感,れいかん
18379,0.6097655716208943,政局,せいきょく
18381,0.6097655716208943,教区,きょうく
18385,0.6097655716208943,約款,やっかん
18386,0.6097655716208943,隆盛,りゅうせい
18393,0.6097655716208943,狙撃,そげき
18395,0.6097655716208943,全裸,ぜんら
18397,0.6097655716208943,朗報,ろうほう
18401,0.6043159668533296,摂理,せつり
18407,0.6043159668533296,物的,ぶってき
18410,0.6043159668533296,地平線,ちへいせん
18412,0.6043159668533296,次号,じごう
18416,0.6043159668533296,交わり,まじわり
18419,0.6043159668533296,呪縛,じゅばく
18422,0.6043159668533296,前菜,ぜんさい
18424,0.6043159668533296,脱皮,だっぴ
18425,0.6043159668533296,板橋,いたばし
18426,0.6043159668533296,抵当,ていとう
18427,0.6043159668533296,海賊版,かいぞくばん
18434,0.6043159668533296,魅惑,みわく
18435,0.6043159668533296,傍観,ぼうかん
18441,0.6043159668533296,大相撲,おおずもう
18442,0.6043159668533296,菜の花,なのはな
18451,0.6043159668533296,度胸,どきょう
18459,0.6043159668533296,盲目,もうもく
18466,0.6043159668533296,電信,でんしん
18470,0.6043159668533296,重き,おもき
18473,0.6043159668533296,丹念,たんねん
18477,0.6043159668533296,約定,やくじょう
18479,0.6043159668533296,初心,しょしん
18483,0.6043159668533296,朝方,あさがた
18486,0.598836501088704,訃報,ふほう
18494,0.598836501088704,全曲,ぜんきょく
18495,0.598836501088704,依拠,いきょ
18497,0.598836501088704,内地,ないち
18503,0.598836501088704,商会,しょうかい
18505,0.598836501088704,個人向け,こじんむけ
18511,0.598836501088704,魔物,まもの
18513,0.598836501088704,典範,てんぱん
18515,0.598836501088704,奥山,おくやま
18519,0.598836501088704,失恋,しつれん
18522,0.598836501088704,四重奏,しじゅうそう
18523,0.598836501088704,平凡社,へいぼんしゃ
18524,0.598836501088704,綴る,つづる
18527,0.598836501088704,右折,うせつ
18529,0.598836501088704,美徳,びとく
18540,0.598836501088704,拘置,こうち
18543,0.5933268452777345,打席,だせき
18545,0.5933268452777345,水域,すいいき
18548,0.5933268452777345,廃案,はいあん
18550,0.5933268452777345,日課,にっか
18551,0.5933268452777345,優美,ゆうび
18552,0.5933268452777345,議事堂,ぎじどう
18556,0.5933268452777345,管制,かんせい
18559,0.5933268452777345,冬休み,ふゆやすみ
18560,0.5933268452777345,陸自,りくじ
18567,0.5933268452777345,種別,しゅべつ
18569,0.5933268452777345,骨太,ほねぶと
18571,0.5933268452777345,信奉,しんぽう
18573,0.5933268452777345,酵母,こうぼ
18581,0.5933268452777345,母性,ぼせい
18584,0.5933268452777345,下巻,げかん
18585,0.5933268452777345,二宮,にぐう
18586,0.5933268452777345,本州,ほんしゅう
18588,0.5933268452777345,慣例,かんれい
18591,0.5933268452777345,霊魂,れいこん
18593,0.5933268452777345,開運,かいうん
18595,0.5933268452777345,照れ,てれ
18596,0.5933268452777345,銀色,ぎんいろ
18600,0.5933268452777345,内野,ないや
18604,0.5933268452777345,感傷,かんしょう
18607,0.5933268452777345,避妊,ひにん
18618,0.5877866649021191,消火,しょうか
18619,0.5877866649021191,表層,ひょうそう
18621,0.5877866649021191,副題,ふくだい
18626,0.5877866649021191,昇給,しょうきゅう
18629,0.5877866649021191,良品,りょうひん
18632,0.5877866649021191,山手線,やまのてせん
18633,0.5877866649021191,給水,きゅうすい
18634,0.5877866649021191,習性,しゅうせい
18638,0.5877866649021191,平原,へいげん
18640,0.5877866649021191,飽和,ほうわ
18641,0.5877866649021191,ピンク色,ピンクいろ
18642,0.5877866649021191,年表,ねんぴょう
18652,0.5877866649021191,高貴,こうき
18656,0.5877866649021191,留置,りゅうち
18657,0.5877866649021191,制圧,せいあつ
18660,0.5877866649021191,師団,しだん
18663,0.5822156198526637,遺物,いぶつ
18664,0.5822156198526637,各論,かくろん
18667,0.5822156198526637,顧み,かえりみ
18669,0.5822156198526637,どん底,どんぞこ
18671,0.5822156198526637,煽る,あおる
18673,0.5822156198526637,整頓,せいとん
18675,0.5822156198526637,一手,ひとて
18677,0.5822156198526637,国名,くにな
18680,0.5822156198526637,田舎町,いなかまち
18681,0.5822156198526637,城壁,じょうへき
18683,0.5822156198526637,帰化,きか
18685,0.5822156198526637,送別,そうべつ
18690,0.5822156198526637,即決,そっけつ
18691,0.5822156198526637,純一,じゅんいつ
18692,0.5822156198526637,冬場,ふゆば
18695,0.5822156198526637,四角い,しかくい
18696,0.5822156198526637,氷河,ひょうが
18697,0.5822156198526637,光源,こうげん
18701,0.5822156198526637,発泡,はっぽう
18702,0.5822156198526637,昇華,しょうか
18704,0.5822156198526637,如き,ごとき
18711,0.5822156198526637,強まる,つよまる
18712,0.5822156198526637,画廊,がろう
18713,0.5822156198526637,書道,しょどう
18714,0.5822156198526637,追従,ついしょう
18715,0.5822156198526637,祭祀,さいし
18718,0.5822156198526637,揃える,そろえる
18722,0.5822156198526637,通り抜け,とおりぬけ
18725,0.5822156198526637,左下,ひだりした
18726,0.5822156198526637,怪人,かいじん
18732,0.5766133643039939,接合,せつごう
18736,0.5766133643039939,和訳,わやく
18745,0.5766133643039939,腹部,ふくぶ
18746,0.5766133643039939,軽自動車,けいじどうしゃ
18748,0.5766133643039939,中高生,ちゅうこうせい
18749,0.5766133643039939,預ける,あずける
18750,0.5766133643039939,最大手,さいおおて
18756,0.5766133643039939,廃業,はいぎょう
18757,0.5766133643039939,劣悪,れつあく
18764,0.5766133643039939,放電,ほうでん
18765,0.5766133643039939,語り口,かたりくち
18768,0.5766133643039939,真田,さなだ
18770,0.5766133643039939,合奏,がっそう
18775,0.5766133643039939,夫君,ふくん
18776,0.5766133643039939,常用,じょうよう
18780,0.5766133643039939,即位,そくい
18783,0.5709795465857378,同業,どうぎょう
18784,0.5709795465857378,肝要,かんよう
18789,0.5709795465857378,鳥獣,ちょうじゅう
18792,0.5709795465857378,手本,てほん
18794,0.5709795465857378,内務省,ないむしょう
18799,0.5709795465857378,減免,げんめん
18803,0.5709795465857378,概論,がいろん
18804,0.5709795465857378,地場,じば
18805,0.5709795465857378,料率,りょうりつ
18810,0.5709795465857378,豪雪,ごうせつ
18812,0.5709795465857378,出撃,しゅつげき
18813,0.5709795465857378,勝率,しょうりつ
18814,0.5709795465857378,前途,ぜんと
18819,0.5709795465857378,菜園,さいえん
18821,0.5709795465857378,住専,じゅうせん
18825,0.5709795465857378,源流,げんりゅう
18830,0.5709795465857378,山菜,さんさい
18831,0.5709795465857378,強いる,しいる
18834,0.5709795465857378,有意,ゆうい
18835,0.5709795465857378,可否,かひ
18839,0.5709795465857378,嘔吐,おうと
18841,0.5709795465857378,汚し,よごし
18845,0.5709795465857378,威厳,いげん
18847,0.5709795465857378,得票,とくひょう
18852,0.5709795465857378,乳製品,にゅうせいひん
18854,0.5709795465857378,対局,たいきょく
18856,0.5709795465857378,自助,じじょ
18860,0.5709795465857378,悪党,あくとう
18861,0.5709795465857378,後発,こうはつ
18862,0.5709795465857378,見切り,みきり
18864,0.5709795465857378,御社,おんしゃ
18867,0.5709795465857378,粉末,ふんまつ
18869,0.5709795465857378,励む,はげむ
18870,0.5709795465857378,特番,とくばん
18880,0.5709795465857378,教頭,きょうとう
18884,0.5653138090500603,役務,えきむ
18888,0.5653138090500603,青葉,あおば
18890,0.5653138090500603,情念,じょうねん
18891,0.5653138090500603,感ずる,かんずる
18892,0.5653138090500603,製法,せいほう
18895,0.5653138090500603,蒸発,じょうはつ
18898,0.5653138090500603,本島,ほんとう
18901,0.5653138090500603,芳香,ほうこう
18903,0.5653138090500603,全日空,ぜんにっくう
18904,0.5653138090500603,賭ける,かける
18905,0.5653138090500603,苦笑い,にがわらい
18908,0.5653138090500603,永田町,ながたちょう
18910,0.5653138090500603,老齢,ろうれい
18912,0.5653138090500603,海戦,かいせん
18913,0.5653138090500603,広義,こうぎ
18916,0.5653138090500603,迷信,めいしん
18917,0.5653138090500603,害する,がいする
18921,0.5653138090500603,炊飯,すいはん
18925,0.5653138090500603,災難,さいなん
18926,0.5653138090500603,一躍,いちやく
18929,0.5653138090500603,間に合い,まにあい
18935,0.5596157879354227,愛す,あいす
18939,0.5596157879354227,偉人,いじん
18940,0.5596157879354227,余力,よりょく
18941,0.5596157879354227,借地,しゃくち
18942,0.5596157879354227,辿る,たどる
18944,0.5596157879354227,哀愁,あいしゅう
18946,0.5596157879354227,集成,しゅうせい
18947,0.5596157879354227,私有,しゆう
18949,0.5596157879354227,積分,せきぶん
18950,0.5596157879354227,聖歌,せいか
18952,0.5596157879354227,恩給,おんきゅう
18957,0.5596157879354227,余程,よほど
18961,0.5596157879354227,面識,めんしき
18963,0.5596157879354227,兼業,けんぎょう
18964,0.5596157879354227,部内,ぶない
18971,0.5596157879354227,兵役,へいえき
18973,0.5596157879354227,精算,せいさん
18982,0.5596157879354227,消防署,しょうぼうしょ
18985,0.5596157879354227,敵意,てきい
18986,0.5596157879354227,前段,ぜんだん
18988,0.5596157879354227,一丸,いちがん
18989,0.5596157879354227,阪神タイガース,はんしんタイガース
18990,0.5596157879354227,中性,ちゅうせい
18991,0.5596157879354227,情け,なさけ
18992,0.5596157879354227,細やか,ささやか
18993,0.5596157879354227,一室,いっしつ
18995,0.5596157879354227,根絶,こんぜつ
19000,0.5596157879354227,満了,まんりょう
19001,0.5596157879354227,憂い,うい
19005,0.5596157879354227,区役所,くやくしょ
19006,0.5538851132264376,近接,きんせつ
19007,0.5538851132264376,献立,こんだて
19015,0.5538851132264376,合掌,がっしょう
19023,0.5538851132264376,水蒸気,すいじょうき
19026,0.5538851132264376,施政,しせい
19029,0.5538851132264376,士気,しき
19030,0.5538851132264376,貧血,ひんけつ
19032,0.5538851132264376,道楽,みちがく
19034,0.5538851132264376,余命,よめい
19037,0.5538851132264376,確証,かくしょう
19038,0.5538851132264376,焦る,あせる
19039,0.5538851132264376,外形,がいけい
19045,0.5538851132264376,地中,ちちゅう
19050,0.5538851132264376,自販機,じはんき
19051,0.5538851132264376,未納,みのう
19052,0.5538851132264376,製本,せいほん
19055,0.5538851132264376,迷宮,めいきゅう
19056,0.5538851132264376,抹消,まっしょう
19062,0.5481214085096876,置換,ちかん
19068,0.5481214085096876,乗組,のりくみ
19071,0.5481214085096876,交番,こうばん
19072,0.5481214085096876,周波,しゅうは
19077,0.5481214085096876,一報,いっぽう
19079,0.5481214085096876,東宝,とうほう
19085,0.5481214085096876,同年代,どうねんだい
19087,0.5481214085096876,協約,きょうやく
19090,0.5481214085096876,寄生,きせい
19093,0.5481214085096876,奏でる,かなでる
19095,0.5481214085096876,技巧,ぎこう
19096,0.5481214085096876,呼ばわり,よばわり
19097,0.5481214085096876,沈下,ちんか
19099,0.5481214085096876,詰める,つめる
19109,0.5481214085096876,双眼鏡,そうがんきょう
19110,0.5481214085096876,有人,ゆうじん
19113,0.5481214085096876,語尾,ごび
19117,0.5481214085096876,借款,しゃっかん
19120,0.5481214085096876,東海岸,ひがしかいがん
19124,0.5481214085096876,奪取,だっしゅ
19129,0.5481214085096876,防火,ぼうか
19132,0.5481214085096876,直轄,ちょっかつ
19134,0.5481214085096876,立脚,りっきゃく
19135,0.5481214085096876,密教,みっきょう
19142,0.5423242908253617,人選,じんせん
19144,0.5423242908253617,奔走,ほんそう
19145,0.5423242908253617,馬力,ばりき
19146,0.5423242908253617,窓際,まどぎわ
19147,0.5423242908253617,試験場,しけんじょう
19152,0.5423242908253617,周回,しゅうかい
19153,0.5423242908253617,着色,ちゃくしょく
19156,0.5423242908253617,骨髄,こつずい
19157,0.5423242908253617,見越し,みこし
19159,0.5423242908253617,過密,かみつ
19160,0.5423242908253617,単品,たんぴん
19163,0.5423242908253617,無性に,むしょうに
19164,0.5423242908253617,大河,たいが
19167,0.5423242908253617,概して,がいして
19168,0.5423242908253617,文教,ぶんきょう
19171,0.5423242908253617,恐怖症,きょうふしょう
19172,0.5423242908253617,脚光,きゃっこう
19175,0.5423242908253617,高架,こうか
19177,0.5423242908253617,試飲,しいん
19183,0.5423242908253617,岩石,がんせき
19184,0.5423242908253617,沙汰,さた
19187,0.5423242908253617,伯父,えおじ
19188,0.5423242908253617,投書,とうしょ
19189,0.5423242908253617,歯車,はぐるま
19191,0.5364933705145685,治験,ちけん
19193,0.5364933705145685,全盛期,ぜんせいき
19195,0.5364933705145685,議院,ぎいん
19200,0.5364933705145685,出走,しゅっそう
19204,0.5364933705145685,検問,けんもん
19205,0.5364933705145685,解ける,ほどける
19206,0.5364933705145685,配色,はいしょく
19210,0.5364933705145685,動議,どうぎ
19211,0.5364933705145685,可動,かどう
19212,0.5364933705145685,病名,びょうめい
19213,0.5364933705145685,一団,いちだん
19217,0.5364933705145685,北口,きたぐち
19222,0.5364933705145685,殿堂,でんどう
19233,0.5364933705145685,迷走,めいそう
19234,0.5364933705145685,静けさ,しずけさ
19241,0.5364933705145685,テレビ東京,テレビとうきょう
19243,0.5364933705145685,電通,でんつう
19247,0.5364933705145685,縛り,しばり
19250,0.5364933705145685,側近,そっきん
19252,0.5364933705145685,怪談,かいだん
19253,0.5364933705145685,府警,ふけい
19258,0.5364933705145685,思慮,しりょ
19268,0.5364933705145685,出土,しゅつど
19269,0.5364933705145685,発令,はつれい
19271,0.5364933705145685,全会,ぜんかい
19286,0.5306282510621704,平易,へいい
19289,0.5306282510621704,酪農,らくのう
19291,0.5306282510621704,伝票,でんぴょう
19293,0.5306282510621704,栄誉,えいよ
19295,0.5306282510621704,石器,せっき
19298,0.5306282510621704,支配人,しはいにん
19304,0.5306282510621704,優等生,ゆうとうせい
19306,0.5306282510621704,厳禁,げんきん
19308,0.5306282510621704,王位,おうい
19311,0.5306282510621704,共犯,きょうはん
19313,0.5306282510621704,安売り,やすうり
19316,0.5306282510621704,財投,ざいとう
19320,0.5306282510621704,生放送,なまほうそう
19323,0.5306282510621704,撃破,げきは
19324,0.5306282510621704,色素,しきそ
19326,0.5306282510621704,外装,がいそう
19329,0.5306282510621704,記帳,きちょう
19333,0.5306282510621704,値動き,ねうごき
19339,0.5306282510621704,国力,こくりょく
19344,0.5306282510621704,東映,とうえい
19345,0.5306282510621704,酒屋,さかや
19346,0.5306282510621704,躍動,やくどう
19347,0.5306282510621704,質素,しっそ
19348,0.5306282510621704,誤字,ごじ
19349,0.5306282510621704,先立ち,さきだち
19350,0.5306282510621704,国務省,こくむしょう
19358,0.5247285289349821,作画,さくが
19359,0.5247285289349821,夜勤,やきん
19360,0.5247285289349821,身辺,しんぺん
19361,0.5247285289349821,平家,へいけ
19365,0.5247285289349821,警部,けいぶ
19370,0.5247285289349821,複写,ふくしゃ
19372,0.5247285289349821,試用,しよう
19373,0.5247285289349821,贈呈,ぞうてい
19374,0.5247285289349821,可憐,かれん
19375,0.5247285289349821,扶桑社,ふそうしゃ
19377,0.5247285289349821,雑多,ざった
19381,0.5247285289349821,通念,つうねん
19385,0.5247285289349821,総局,そうきょく
19386,0.5247285289349821,輸血,ゆけつ
19392,0.5247285289349821,敬愛,けいあい
19396,0.5247285289349821,和室,わしつ
19399,0.5247285289349821,発案,はつあん
19409,0.5247285289349821,高地,こうち
19412,0.5247285289349821,検疫,けんえき
19413,0.5247285289349821,損得,そんとく
19415,0.5247285289349821,植林,しょくりん
19421,0.5187937934151675,争奪,そうだつ
19423,0.5187937934151675,事変,じへん
19429,0.5187937934151675,仰せ,おおせ
19431,0.5187937934151675,網膜,もうまく
19438,0.5187937934151675,熟睡,じゅくすい
19439,0.5187937934151675,片側,かたがわ
19442,0.5187937934151675,海中,かいちゅう
19443,0.5187937934151675,諸氏,しょし
19444,0.5187937934151675,調剤,ちょうざい
19445,0.5187937934151675,細長い,ほそながい
19447,0.5187937934151675,減退,げんたい
19448,0.5187937934151675,小作,こさく
19449,0.5187937934151675,全貌,ぜんぼう
19450,0.5187937934151675,固有名詞,こゆうめいし
19454,0.5187937934151675,使節,しせつ
19459,0.5187937934151675,再犯,さいはん
19464,0.5187937934151675,自尊心,じそんしん
19467,0.5187937934151675,多数決,たすうけつ
19468,0.5187937934151675,英字,えいじ
19469,0.5187937934151675,恒常,こうじょう
19475,0.5187937934151675,原資,げんし
19476,0.5187937934151675,無形,むけい
19477,0.5187937934151675,洋食,ようしょく
19483,0.5187937934151675,臨み,のぞみ
19494,0.5128236264286637,植生,しょくせい
19495,0.5128236264286637,図版,ずはん
19497,0.5128236264286637,小指,こゆび
19499,0.5128236264286637,俯瞰,ふかん
19502,0.5128236264286637,難題,なんだい
19518,0.5128236264286637,空席,くうせき
19525,0.5128236264286637,一心,いっしん
19533,0.5128236264286637,要人,ようじん
19535,0.5128236264286637,堆積,たいせき
19538,0.5128236264286637,親日,しんにち
19539,0.5128236264286637,死語,しご
19540,0.5128236264286637,母ちゃん,かあちゃん
19541,0.5128236264286637,談笑,だんしょう
19545,0.5128236264286637,丹波,たんば
19546,0.5128236264286637,重油,じゅうゆ
19548,0.5128236264286637,千里,せんり
19550,0.5068176023684519,採血,さいけつ
19554,0.5068176023684519,広辞苑,こうじえん
19557,0.5068176023684519,如何なる,いかなる
19561,0.5068176023684519,不買,ふばい
19562,0.5068176023684519,日航,にっこう
19564,0.5068176023684519,産卵,さんらん
19566,0.5068176023684519,同紙,どうし
19567,0.5068176023684519,受難,じゅなん
19569,0.5068176023684519,遺書,いしょ
19572,0.5068176023684519,ローマ法王,ローマほうおう
19577,0.5068176023684519,少佐,しょうさ
19583,0.5068176023684519,邦画,ほうが
19589,0.5068176023684519,差益,さえき
19590,0.5068176023684519,料亭,りょうてい
19591,0.5068176023684519,念仏,ねんぶつ
19599,0.5068176023684519,守秘,しゅひ
19600,0.5068176023684519,有色,ゆうしょく
19603,0.5068176023684519,再選,さいせん
19607,0.5068176023684519,党派,とうは
19608,0.5068176023684519,本法,ほんぽう
19611,0.5068176023684519,位相,いそう
19616,0.5068176023684519,街路,がいろ
19617,0.5068176023684519,見聞き,みきき
19620,0.5068176023684519,鉄則,てっそく
19624,0.5068176023684519,内輪,ないりん
19628,0.5068176023684519,中退,ちゅうたい
19634,0.5007752879124892,単元,たんげん
19637,0.5007752879124892,白血病,はっけつびょう
19640,0.5007752879124892,出前,でまえ
19641,0.5007752879124892,同封,どうふう
19645,0.5007752879124892,国際線,こくさいせん
19647,0.5007752879124892,小声,こごえ
19648,0.5007752879124892,寒天,かんてん
19652,0.5007752879124892,流体,りゅうたい
19657,0.5007752879124892,原本,げんぽん
19661,0.5007752879124892,保養,ほよう
19663,0.5007752879124892,非対称,ひたいしょう
19665,0.5007752879124892,転化,てんか
19670,0.5007752879124892,原著,げんちょ
19671,0.5007752879124892,近親,きんしん
19675,0.5007752879124892,精査,せいさ
19677,0.5007752879124892,戦中,せんちゅう
19679,0.5007752879124892,造語,ぞうご
19682,0.5007752879124892,借用,しゃくよう
19683,0.5007752879124892,公私,こうし
19686,0.5007752879124892,退散,たいさん
19690,0.494696241836107,窮地,きゅうち
19692,0.494696241836107,高崎,たかさき
19697,0.494696241836107,用例,ようれい
19699,0.494696241836107,公道,こうどう
19702,0.494696241836107,返上,へんじょう
19704,0.494696241836107,領主,りょうしゅ
19706,0.494696241836107,見送る,みおくる
19710,0.494696241836107,性器,せいき
19712,0.494696241836107,急騰,きゅうとう
19715,0.494696241836107,噛む,しがむ
19722,0.494696241836107,粘着,ねんちゃく
19732,0.494696241836107,同好,どうこう
19740,0.494696241836107,衰弱,すいじゃく
19741,0.494696241836107,名著,めいちょ
19742,0.494696241836107,鎖国,さこく
19744,0.494696241836107,諸般,しょはん
19747,0.494696241836107,国内線,こくないせん
19750,0.494696241836107,大局,たいきょく
19754,0.494696241836107,行革,ぎょうかく
19755,0.494696241836107,紋章,もんしょう
19757,0.494696241836107,刷新,さっしん
19759,0.494696241836107,休刊,きゅうかん
19761,0.494696241836107,絢爛,けんらん
19762,0.494696241836107,登壇,とうだん
19765,0.494696241836107,部外,ぶがい
19768,0.494696241836107,病的,びょうてき
19771,0.494696241836107,斬る,きる
19779,0.494696241836107,食肉,しょくにく
19782,0.494696241836107,株券,かぶけん
19785,0.494696241836107,風速,ふうそく
19789,0.494696241836107,深海,しんかい
19792,0.4885800148186709,童貞,どうてい
19796,0.4885800148186709,尾根,おね
19803,0.4885800148186709,小国,しょうこく
19812,0.4885800148186709,家族連れ,かぞくづれ
19813,0.4885800148186709,新党,しんとう
19817,0.4885800148186709,新緑,しんりょく
19821,0.4885800148186709,募る,つのる
19822,0.4885800148186709,可変,かへん
19829,0.4885800148186709,山奥,やまおく
19833,0.4885800148186709,真下,ました
19835,0.4885800148186709,三宮,さんぐう
19837,0.4885800148186709,面子,メンツ
19838,0.4885800148186709,露店,ろてん
19845,0.4885800148186709,財務諸表,ざいむしょひょう
19847,0.4885800148186709,苦心,くしん
19849,0.4824261492442928,共振,きょうしん
19850,0.4824261492442928,痛快,つうかい
19851,0.4824261492442928,気長,きなが
19852,0.4824261492442928,極論,きょくろん
19853,0.4824261492442928,背番号,せばんごう
19854,0.4824261492442928,凱旋,がいせん
19855,0.4824261492442928,琢磨,たくま
19856,0.4824261492442928,饅頭,まんじゅう
19860,0.4824261492442928,降格,こうかく
19867,0.4824261492442928,一気,いっき
19873,0.4824261492442928,新春,しんしゅん
19878,0.4824261492442928,印紙,いんし
19884,0.4824261492442928,釈迦,しゃか
19889,0.4824261492442928,覆面,ふくめん
19891,0.4824261492442928,甚だ,はなはだ
19893,0.4824261492442928,一太郎,いちたろう
19894,0.4824261492442928,国費,こくひ
19897,0.4824261492442928,数回,すうかい
19898,0.4824261492442928,新法,しんぽう
19906,0.4824261492442928,警備隊,けいびたい
19909,0.4824261492442928,界面,かいめん
19916,0.4824261492442928,発振,はっしん
19917,0.4824261492442928,里帰り,さとがえり
19922,0.4824261492442928,解法,かいほう
19924,0.4824261492442928,楽勝,らくしょう
19933,0.4762341789963717,縦横,じゅうおう
19941,0.4762341789963717,電極,でんきょく
19953,0.4762341789963717,識者,しきしゃ
19954,0.4762341789963717,撃沈,げきちん
19955,0.4762341789963717,売れ筋,うれすじ
19963,0.4762341789963717,優劣,ゆうれつ
19971,0.4762341789963717,自滅,じめつ
