Rank,Word,Kana,Log Frequency
20983,連戦,れんせん,0.3920420877760237
20984,勝ち負け,かちまけ,0.3920420877760237
20988,遂げる,とげる,0.3920420877760237
20989,試案,しあん,0.3920420877760237
20991,気絶,きぜつ,0.3920420877760237
20992,漁民,ぎょみん,0.3852624007906449
20993,遺棄,いき,0.3852624007906449
20994,楕円,だえん,0.3852624007906449
20997,店名,てんめい,0.3852624007906449
20999,行政府,ぎょうせいふ,0.3852624007906449
21000,島々,しまじま,0.3852624007906449
21004,招致,しょうち,0.3852624007906449
21007,住宅金融公庫,じゅうたくきんゆうこうこ,0.3852624007906449
21008,駅舎,えきしゃ,0.3852624007906449
21015,筒井,つつい,0.3852624007906449
21020,文字どおり,もじどおり,0.3852624007906449
21027,帳票,ちょうひょう,0.3852624007906449
21028,入館,にゅうかん,0.3852624007906449
21029,打球,だきゅう,0.3852624007906449
21031,一過,いっか,0.3852624007906449
21032,直送,ちょくそう,0.3852624007906449
21033,合金,ごうきん,0.3852624007906449
21035,訊ね,たずね,0.3852624007906449
21037,年賀,ねんが,0.3852624007906449
21038,激痛,げきつう,0.3852624007906449
21043,非情,ひじょう,0.3852624007906449
21044,語録,ごろく,0.3852624007906449
21050,手打ち,てうち,0.3852624007906449
21053,抜け出す,ぬけだす,0.3852624007906449
21058,全盛,ぜんせい,0.3852624007906449
21059,通年,つうねん,0.3852624007906449
21060,監察,かんさつ,0.3852624007906449
21063,訳語,やくご,0.3852624007906449
21066,冗長,じょうちょう,0.3852624007906449
21069,奇蹟,きせき,0.3852624007906449
21070,引当,ひきあて,0.3852624007906449
21072,日に日に,ひにひに,0.3852624007906449
21073,折々,おりおり,0.3852624007906449
21075,入選,にゅうせん,0.3852624007906449
21078,絵日記,えにっき,0.3852624007906449
21079,一句,いっく,0.3852624007906449
21082,行く末,ゆくすえ,0.3852624007906449
21084,黙認,もくにん,0.37843643572024505
21089,真冬,まふゆ,0.37843643572024505
21090,弦楽器,げんがっき,0.37843643572024505
21093,源氏物語,げんじものがたり,0.37843643572024505
21094,節度,せつど,0.37843643572024505
21095,様子見,ようすみ,0.37843643572024505
21098,三次元,さんじげん,0.37843643572024505
21099,驚嘆,きょうたん,0.37843643572024505
21113,詰まり,つまり,0.37843643572024505
21114,承継,しょうけい,0.37843643572024505
21116,色とりどり,いろとりどり,0.37843643572024505
21118,里親,さとおや,0.37843643572024505
21120,気体,きたい,0.37843643572024505
21121,いつの間に,いつのまに,0.37843643572024505
21123,作為,さくい,0.37843643572024505
21128,役立てる,やくだてる,0.37843643572024505
21131,湖畔,こはん,0.37843643572024505
21134,生保,せいほ,0.37843643572024505
21135,吉野家,よしのや,0.37843643572024505
21139,特選,とくせん,0.371563556432483
21140,教わる,おそわる,0.371563556432483
21141,切迫,せっぱく,0.371563556432483
21143,中佐,ちゅうさ,0.371563556432483
21144,即効,そっこう,0.371563556432483
21146,拘留,こうりゅう,0.371563556432483
21151,体罰,たいばつ,0.371563556432483
21154,読本,よみほん,0.371563556432483
21156,追い込み,おいこみ,0.371563556432483
21158,濃密,のうみつ,0.371563556432483
21160,お呼び,および,0.371563556432483
21162,預かる,あずかる,0.371563556432483
21163,北山,きたやま,0.371563556432483
21164,粗末,そまつ,0.371563556432483
21165,太古,たいこ,0.371563556432483
21166,学界,がっかい,0.371563556432483
21167,持ち越し,もちこし,0.371563556432483
21171,販売元,はんばいもと,0.371563556432483
21172,拝借,はいしゃく,0.371563556432483
21173,付記,ふき,0.371563556432483
21174,漸く,ようやく,0.371563556432483
21175,外科医,げかい,0.371563556432483
21177,来季,らいき,0.371563556432483
21180,衣裳,いしょう,0.371563556432483
21182,却って,かえって,0.371563556432483
21183,悪事,あくじ,0.371563556432483
21184,武将,ぶしょう,0.371563556432483
21186,企て,くわだて,0.371563556432483
21188,軽度,けいど,0.371563556432483
21189,叱る,しかる,0.371563556432483
21191,修飾,しゅうしょく,0.371563556432483
21192,テレ朝,テレあさ,0.371563556432483
21195,幾らか,いくらか,0.371563556432483
21198,横暴,おうぼう,0.371563556432483
21200,三省堂,さんせいどう,0.371563556432483
21201,讃岐,さぬき,0.371563556432483
21205,不吉,ふきつ,0.371563556432483
21209,後ろ姿,うしろすがた,0.371563556432483
21210,赤軍,せきぐん,0.371563556432483
21215,線香,せんこう,0.371563556432483
21216,丘陵,きゅうりょう,0.371563556432483
21222,裁く,さばく,0.371563556432483
21223,刹那,せつな,0.371563556432483
21224,入隊,にゅうたい,0.371563556432483
21225,植える,うえる,0.371563556432483
21226,曲名,きょくめい,0.371563556432483
21229,九州大学,きゅうしゅうだいがく,0.371563556432483
21231,拝読,はいどく,0.371563556432483
21232,顔見知り,かおみしり,0.371563556432483
21237,物語る,ものがたる,0.371563556432483
21238,親身,しんみ,0.371563556432483
21239,灰皿,はいざら,0.371563556432483
21240,低速,ていそく,0.371563556432483
21242,干拓,かんたく,0.371563556432483
21243,原書,げんしょ,0.371563556432483
21244,述語,じゅつご,0.371563556432483
21246,学派,がくは,0.371563556432483
21247,総務庁,そうむちょう,0.371563556432483
21248,遠出,とおで,0.371563556432483
21252,吟醸,ぎんじょう,0.371563556432483
21256,我が身,わがみ,0.371563556432483
21258,長身,ちょうしん,0.371563556432483
21259,雨天,うてん,0.371563556432483
21263,歯磨き,はみがき,0.36464311358790924
21264,万歳,まんざい,0.36464311358790924
21268,膨らむ,ふくらむ,0.36464311358790924
21269,微量,びりょう,0.36464311358790924
21271,寝起き,ねおき,0.36464311358790924
21273,焼き肉,やきにく,0.36464311358790924
21275,本筋,ほんすじ,0.36464311358790924
21277,旧暦,きゅうれき,0.36464311358790924
21278,光子,こうし,0.36464311358790924
21280,室町,むろまち,0.36464311358790924
21281,女装,じょそう,0.36464311358790924
21287,風化,ふうか,0.36464311358790924
21288,真上,まうえ,0.36464311358790924
21291,間柄,あいだがら,0.36464311358790924
21292,睡魔,すいま,0.36464311358790924
21294,人出,ひとで,0.36464311358790924
21299,領海,りょうかい,0.36464311358790924
21300,節税,せつぜい,0.36464311358790924
21301,ガラス張り,ガラスばり,0.36464311358790924
21303,役柄,やくがら,0.36464311358790924
21307,収奪,しゅうだつ,0.36464311358790924
21311,貯める,ためる,0.36464311358790924
21312,亡霊,ぼうれい,0.36464311358790924
21313,輝度,きど,0.36464311358790924
21315,水源,すいげん,0.36464311358790924
21320,均質,きんしつ,0.36464311358790924
21322,蛇口,じゃぐち,0.36464311358790924
21323,不眠,ふみん,0.36464311358790924
21324,多目的,たもくてき,0.36464311358790924
21325,干潟,ひがた,0.36464311358790924
21329,領有,りょうゆう,0.36464311358790924
21331,不健康,ふけんこう,0.36464311358790924
21332,算入,さんにゅう,0.36464311358790924
21333,失速,しっそく,0.36464311358790924
21335,序曲,じょきょく,0.36464311358790924
21336,神経症,しんけいしょう,0.36464311358790924
21341,公取委,こうとりい,0.36464311358790924
21342,無印,むじるし,0.3576744442718159
21344,眼球,がんきゅう,0.3576744442718159
21350,預託,よたく,0.3576744442718159
21351,退役,たいえき,0.3576744442718159
21352,枝豆,えだまめ,0.3576744442718159
21354,微か,かすか,0.3576744442718159
21357,座布団,ざぶとん,0.3576744442718159
21360,切り札,きりふだ,0.3576744442718159
21361,調合,ちょうごう,0.3576744442718159
21363,得策,とくさく,0.3576744442718159
21365,脱毛,だつもう,0.3576744442718159
21368,撮れる,とれる,0.3576744442718159
21369,生まれ変わり,うまれかわり,0.3576744442718159
21370,強弱,きょうじゃく,0.3576744442718159
21372,成否,せいひ,0.3576744442718159
21373,梨花,りか,0.3576744442718159
21375,即応,そくおう,0.3576744442718159
21376,嗅覚,きゅうかく,0.3576744442718159
21381,哺乳類,ほにゅうるい,0.3576744442718159
21383,離散,りさん,0.3576744442718159
21384,陣痛,じんつう,0.3576744442718159
21387,追究,ついきゅう,0.3576744442718159
21388,勾配,こうばい,0.3576744442718159
21391,吹き抜け,ふきぬけ,0.3576744442718159
21393,先見,せんけん,0.3576744442718159
21398,教職,きょうしょく,0.3576744442718159
21406,逝去,せいきょ,0.3576744442718159
21408,現す,あらわす,0.3576744442718159
21412,営農,えいのう,0.3576744442718159
21413,素養,そよう,0.3576744442718159
21414,宿る,やどる,0.3576744442718159
21415,印税,いんぜい,0.3576744442718159
21417,語りかける,かたりかける,0.3576744442718159
21420,脚色,きゃくしょく,0.3576744442718159
21421,功労,こうろう,0.3576744442718159
21423,脅かし,おどかし,0.3576744442718159
21431,閣下,かっか,0.3576744442718159
21435,総理府,そうりふ,0.3576744442718159
21441,股間,こかん,0.3576744442718159
21445,今世紀,こんせいき,0.3576744442718159
21449,稲荷,いなり,0.35065687161316933
21450,訊く,きく,0.35065687161316933
21454,号外,ごうがい,0.35065687161316933
21457,一苦労,ひとくろう,0.35065687161316933
21460,支柱,しちゅう,0.35065687161316933
21461,失墜,しっつい,0.35065687161316933
21462,木馬,もくば,0.35065687161316933
21463,仕える,つかえる,0.35065687161316933
21465,見合わせ,みあわせ,0.35065687161316933
21466,大御所,おおごしょ,0.35065687161316933
21469,乗員,じょういん,0.35065687161316933
21474,陥落,かんらく,0.35065687161316933
21478,法政大学,ほうせいだいがく,0.35065687161316933
21479,閉める,しめる,0.35065687161316933
21480,厳守,げんしゅ,0.35065687161316933
21481,割れる,われる,0.35065687161316933
21486,古都,こと,0.35065687161316933
21488,西岸,せいがん,0.35065687161316933
21489,拒む,こばむ,0.35065687161316933
21491,膨らみ,ふくらみ,0.35065687161316933
21493,戦法,せんぽう,0.35065687161316933
21494,目白押し,めじろおし,0.35065687161316933
21495,適量,てきりょう,0.35065687161316933
21497,大阪大学,おおさかだいがく,0.35065687161316933
21500,序章,じょしょう,0.35065687161316933
21501,策略,さくりゃく,0.35065687161316933
21502,明かす,あかす,0.35065687161316933
21503,冷酷,れいこく,0.35065687161316933
21504,正真正銘,しょうしんしょうめい,0.35065687161316933
21505,感慨深い,かんがいぶかい,0.35065687161316933
21506,文責,ぶんせき,0.35065687161316933
21507,天上,てんじょう,0.35065687161316933
21511,座り込み,すわりこみ,0.35065687161316933
21514,発育,はついく,0.35065687161316933
21518,勿体,もったい,0.35065687161316933
21519,落し,おとし,0.35065687161316933
21520,しわ寄せ,しわよせ,0.35065687161316933
21521,尤も,もっとも,0.35065687161316933
21527,俄然,がぜん,0.35065687161316933
21531,変色,へんしょく,0.34358970439007686
21532,民宿,みんしゅく,0.34358970439007686
21533,一派,いっぱ,0.34358970439007686
21534,成す,なす,0.34358970439007686
21540,静的,せいてき,0.34358970439007686
21544,類推,るいすい,0.34358970439007686
21545,口径,こうけい,0.34358970439007686
21546,中型,ちゅうがた,0.34358970439007686
21548,便益,べんえき,0.34358970439007686
21550,喧騒,けんそう,0.34358970439007686
21552,原住民,げんじゅうみん,0.34358970439007686
21555,酷く,ひどく,0.34358970439007686
21560,没落,ぼつらく,0.34358970439007686
21561,引きずり,ひきずり,0.34358970439007686
21566,自習,じしゅう,0.34358970439007686
21568,経る,へる,0.34358970439007686
21569,叙述,じょじゅつ,0.34358970439007686
21574,大別,たいべつ,0.34358970439007686
21575,悪臭,あくしゅう,0.34358970439007686
21576,音域,おんいき,0.34358970439007686
21578,帰郷,ききょう,0.34358970439007686
21580,男爵,だんしゃく,0.34358970439007686
21582,手応え,てごたえ,0.34358970439007686
21583,号館,ごうかん,0.34358970439007686
21585,ハーバード大,ハーバードだい,0.34358970439007686
21589,見本市,みほんいち,0.34358970439007686
21590,注力,ちゅうりょく,0.34358970439007686
21592,大忙し,おおいそがし,0.34358970439007686
21596,上訴,じょうそ,0.34358970439007686
21597,晩酌,ばんしゃく,0.34358970439007686
21600,助け合い,たすけあい,0.34358970439007686
21604,筑波大学,つくばだいがく,0.34358970439007686
21606,凝視,ぎょうし,0.34358970439007686
21607,山積,さんせき,0.34358970439007686
21614,老夫婦,ろうふうふ,0.34358970439007686
21616,省く,はぶく,0.34358970439007686
21617,一休み,ひとやすみ,0.34358970439007686
21618,英知,えいち,0.34358970439007686
21619,弾薬,だんやく,0.34358970439007686
21621,法理,ほうり,0.34358970439007686
21623,見付け,みつけ,0.34358970439007686
21627,前代未聞,ぜんだいみもん,0.34358970439007686
21629,右往左往,うおうさおう,0.34358970439007686
21631,軽率,けいそつ,0.34358970439007686
21632,幕開け,まくあけ,0.34358970439007686
21636,隔たり,へだたり,0.34358970439007686
21638,野手,やしゅ,0.34358970439007686
21640,転じる,てんじる,0.34358970439007686
21641,煩雑,はんざつ,0.34358970439007686
21645,移り変わり,うつりかわり,0.34358970439007686
21647,苦言,くげん,0.34358970439007686
21650,栄養士,えいようし,0.3364722366212129
21653,新風,しんぷう,0.3364722366212129
21654,弱小,じゃくしょう,0.3364722366212129
21655,揺らぎ,ゆらぎ,0.3364722366212129
21660,愛護,あいご,0.3364722366212129
21662,見張る,みはる,0.3364722366212129
21663,宣誓,せんせい,0.3364722366212129
21665,武富士,たけふじ,0.3364722366212129
21668,保温,ほおん,0.3364722366212129
21670,還付,かんぷ,0.3364722366212129
21671,野放し,のばなし,0.3364722366212129
21675,中頃,なかごろ,0.3364722366212129
21676,敢行,かんこう,0.3364722366212129
21679,召し,めし,0.3364722366212129
21680,収監,しゅうかん,0.3364722366212129
21681,心意気,こころいき,0.3364722366212129
21684,階下,かいか,0.3364722366212129
21686,督促,とくそく,0.3364722366212129
21688,童謡,どうよう,0.3364722366212129
21690,隠居,いんきょ,0.3364722366212129
21692,洗面所,せんめんじょ,0.3364722366212129
21694,赤旗,あかはた,0.3364722366212129
21696,逆戻り,ぎゃくもどり,0.3364722366212129
21698,立て直し,たてなおし,0.3364722366212129
21703,土産物,みやげもの,0.3364722366212129
21708,紆余曲折,うよきょくせつ,0.3364722366212129
21711,似合い,にあい,0.3293037471426003
21713,最たる,さいたる,0.3293037471426003
21714,下りる,おりる,0.3293037471426003
21716,自炊,じすい,0.3293037471426003
21720,励ます,はげます,0.3293037471426003
21721,殴る,なぐる,0.3293037471426003
21722,人殺し,ひとごろし,0.3293037471426003
21726,賭博,とばく,0.3293037471426003
21727,風格,ふうかく,0.3293037471426003
21729,微笑ましい,ほほえましい,0.3293037471426003
21730,順当,じゅんとう,0.3293037471426003
21731,自意識,じいしき,0.3293037471426003
21732,狂言,きょうげん,0.3293037471426003
21734,骨盤,こつばん,0.3293037471426003
21738,牧草,ぼくそう,0.3293037471426003
21745,着弾,ちゃくだん,0.3293037471426003
21752,命日,めいにち,0.3293037471426003
21753,習い事,ならいごと,0.3293037471426003
21754,切れ目,きれめ,0.3293037471426003
21755,卸売り,おろしうり,0.3293037471426003
21757,返り,かえり,0.3293037471426003
21758,解凍,かいとう,0.3293037471426003
21760,緯度,いど,0.3293037471426003
21768,自賛,じさん,0.3293037471426003
21769,勤続,きんぞく,0.3293037471426003
21770,回廊,かいろう,0.3293037471426003
21772,同列,どうれつ,0.3293037471426003
21774,許認可,きょにんか,0.3293037471426003
21776,見栄,みえ,0.3293037471426003
21777,小町,こまち,0.3293037471426003
21779,夢にも,ゆめにも,0.3293037471426003
21780,鈍化,どんか,0.3293037471426003
21781,安っぽい,やすっぽい,0.3293037471426003
21788,国防省,こくぼうしょう,0.3293037471426003
21790,指南,しなん,0.3293037471426003
21791,飛来,ひらい,0.3293037471426003
21792,脂質,ししつ,0.3293037471426003
21793,集荷,しゅうか,0.3293037471426003
21796,下限,かげん,0.3293037471426003
21797,雑穀,ざっこく,0.3293037471426003
21798,最上階,さいじょうかい,0.3293037471426003
21801,震源,しんげん,0.3293037471426003
21804,元凶,げんきょう,0.3293037471426003
21805,作図,さくず,0.3293037471426003
21807,暗証,あんしょう,0.3293037471426003
21808,非道,ひどう,0.3293037471426003
21812,威圧,いあつ,0.3293037471426003
21815,未亡人,みぼうじん,0.3293037471426003
21819,附則,ふそく,0.3220834991691132
21820,氷山,ひょうざん,0.3220834991691132
21821,蹴る,ける,0.3220834991691132
21822,建て替え,たてかえ,0.3220834991691132
21823,額面,がくめん,0.3220834991691132
21825,補填,ほてん,0.3220834991691132
21828,鍛錬,たんれん,0.3220834991691132
21831,穴埋め,あなうめ,0.3220834991691132
21832,往年,おうねん,0.3220834991691132
21833,長方形,ちょうほうけい,0.3220834991691132
21834,一極,いっきょく,0.3220834991691132
21839,大仏,だいぶつ,0.3220834991691132
21843,誤報,ごほう,0.3220834991691132
21845,常勤,じょうきん,0.3220834991691132
21850,退団,たいだん,0.3220834991691132
21856,掘る,ほる,0.3220834991691132
21857,秘話,ひわ,0.3220834991691132
21859,読破,どくは,0.3220834991691132
21861,訛り,なまり,0.3220834991691132
21862,重ねて,かさねて,0.3220834991691132
21867,号室,ごうしつ,0.3220834991691132
21868,自由自在,じゆうじざい,0.3220834991691132
21874,突進,とっしん,0.3220834991691132
21878,性差,せいさ,0.3220834991691132
21879,螺旋,らせん,0.3220834991691132
21881,叶える,かなえる,0.3220834991691132
21883,性交,せいこう,0.3220834991691132
21886,肛門,こうもん,0.3220834991691132
21887,巡査,じゅんさ,0.3220834991691132
21888,強いて,しいて,0.3220834991691132
21890,法務局,ほうむきょく,0.3220834991691132
21891,溶解,ようかい,0.3220834991691132
21893,進撃,しんげき,0.3220834991691132
21895,全学,ぜんがく,0.3220834991691132
21897,過多,かた,0.3220834991691132
21898,漢和,かんわ,0.3220834991691132
21901,酒類,しゅるい,0.3220834991691132
21904,挙げ句,あげく,0.3220834991691132
21909,漢方薬,かんぽうやく,0.3220834991691132
21911,下田,げでん,0.3220834991691132
21917,傍点,ぼうてん,0.3220834991691132
21918,凝り,こごり,0.3220834991691132
21920,湯船,ゆぶね,0.3220834991691132
21922,旅立つ,たびだつ,0.3220834991691132
21924,必ずや,かならずや,0.3220834991691132
21928,詩篇,しへん,0.3220834991691132
21930,潤い,うるおい,0.3220834991691132
21931,大急ぎ,おおいそぎ,0.3220834991691132
21932,鉱石,こうせき,0.3220834991691132
21934,黒幕,くろまく,0.3220834991691132
21938,急進,きゅうしん,0.3220834991691132
21939,受諾,じゅだく,0.3220834991691132
21944,知力,ちりょく,0.3148107398400336
21945,着メロ,ちゃくメロ,0.3148107398400336
21947,民兵,みんぺい,0.3148107398400336
21949,切れ味,きれあじ,0.3148107398400336
21951,無表情,むひょうじょう,0.3148107398400336
21957,訳文,やくぶん,0.3148107398400336
21959,散見,さんけん,0.3148107398400336
21960,和英,わえい,0.3148107398400336
21961,はみ出し,はみだし,0.3148107398400336
21963,ジェット機,ジェットき,0.3148107398400336
21965,季刊,きかん,0.3148107398400336
21966,常備,じょうび,0.3148107398400336
21967,親孝行,おやこうこう,0.3148107398400336
21969,長持ち,ながもち,0.3148107398400336
21974,小室,こむろ,0.3148107398400336
21975,結露,けつろ,0.3148107398400336
21976,屋根裏,やねうら,0.3148107398400336
21977,開口,かいこう,0.3148107398400336
21980,触り,さわり,0.3148107398400336
21983,唯物,ゆいぶつ,0.3148107398400336
21990,彩り,いろどり,0.3148107398400336
21991,今宵,こよい,0.3148107398400336
21993,補てん,ほてん,0.3148107398400336
21994,データ通信,データつうしん,0.3148107398400336
21995,小中学生,しょうちゅうがくせい,0.3148107398400336
21998,初動,しょどう,0.3148107398400336
21999,心待ち,こころまち,0.3148107398400336
22002,長居,ながい,0.3148107398400336
22004,短篇,たんぺん,0.3148107398400336
22006,治水,ちすい,0.3148107398400336
22009,多方面,たほうめん,0.3148107398400336
22010,慣用,かんよう,0.3148107398400336
22012,肥後,ひご,0.3148107398400336
22015,漁村,ぎょそん,0.3148107398400336
22016,論証,ろんしょう,0.3148107398400336
22018,生き延びる,いきのびる,0.3148107398400336
22019,見なす,みなす,0.3148107398400336
22020,表れる,あらわれる,0.3148107398400336
22021,防衛施設庁,ぼうえいしせつちょう,0.3148107398400336
22022,相対性理論,そうたいせいりろん,0.3148107398400336
22024,北方領土,ほっぽうりょうど,0.3148107398400336
22025,大義,たいぎ,0.3148107398400336
22027,大河ドラマ,たいがドラマ,0.3148107398400336
22031,見せ場,みせば,0.3074846997479607
22032,扇動,せんどう,0.3074846997479607
22034,縦断,じゅうだん,0.3074846997479607
22036,月頃,つきごろ,0.3074846997479607
22037,手品,てじな,0.3074846997479607
22039,番長,ばんちょう,0.3074846997479607
22041,銀行員,ぎんこういん,0.3074846997479607
22044,難聴,なんちょう,0.3074846997479607
22046,照準,しょうじゅん,0.3074846997479607
22051,渦中,かちゅう,0.3074846997479607
22054,持ち帰る,もちかえる,0.3074846997479607
22056,令状,れいじょう,0.3074846997479607
22057,成形,せいけい,0.3074846997479607
22066,激増,げきぞう,0.3074846997479607
22068,生まれ変わる,うまれかわる,0.3074846997479607
22073,祝賀,しゅくが,0.3074846997479607
22074,霞ヶ関,かすみがせき,0.3074846997479607
22078,怨念,おんねん,0.3074846997479607
22079,練る,ねる,0.3074846997479607
22086,健やか,すこやか,0.3074846997479607
22091,人一倍,ひといちばい,0.3074846997479607
22094,断続,だんぞく,0.3074846997479607
22097,買い占め,かいしめ,0.3074846997479607
22098,情感,じょうかん,0.3074846997479607
22099,自制,じせい,0.3074846997479607
22102,明るみ,あかるみ,0.3074846997479607
22104,逆境,ぎゃっきょう,0.3074846997479607
22106,数種類,すうしゅるい,0.3074846997479607
22107,入部,にゅうぶ,0.3074846997479607
22108,腕前,うでまえ,0.3074846997479607
22110,資生堂,しせいどう,0.3074846997479607
22113,高学歴,こうがくれき,0.3074846997479607
22115,内乱,ないらん,0.3074846997479607
22116,軍縮,ぐんしゅく,0.3074846997479607
22117,版権,はんけん,0.3074846997479607
22119,棋士,きし,0.3074846997479607
22122,括り,くくり,0.3074846997479607
22125,弾み,はずみ,0.3074846997479607
22127,同質,どうしつ,0.3074846997479607
22130,間違う,まちがう,0.3074846997479607
22132,参道,さんどう,0.3074846997479607
22134,逃げ出す,にげだす,0.3074846997479607
22136,上々,じょうじょう,0.30010459245033816
22137,湯気,ゆげ,0.30010459245033816
22139,北大,ほくだい,0.30010459245033816
22140,起草,きそう,0.30010459245033816
22141,聖域,せいいき,0.30010459245033816
22148,脳波,のうは,0.30010459245033816
22149,公金,こうきん,0.30010459245033816
22152,撃墜,げきつい,0.30010459245033816
22153,見開き,みひらき,0.30010459245033816
22155,政調,せいちょう,0.30010459245033816
22157,起債,きさい,0.30010459245033816
22158,大義名分,たいぎめいぶん,0.30010459245033816
22161,合作,がっさく,0.30010459245033816
22163,現実味,げんじつみ,0.30010459245033816
22165,切望,せつぼう,0.30010459245033816
22167,原産,げんさん,0.30010459245033816
22169,布陣,ふじん,0.30010459245033816
22171,覇者,はしゃ,0.30010459245033816
22173,極悪,ごくあく,0.30010459245033816
22178,知らせる,しらせる,0.30010459245033816
22181,善人,ぜんにん,0.30010459245033816
22182,纏め,まとめ,0.30010459245033816
22184,心霊,しんれい,0.30010459245033816
22186,生まれながら,うまれながら,0.30010459245033816
22193,浮かび上がる,うかびあがる,0.30010459245033816
22196,朝廷,ちょうてい,0.30010459245033816
22198,褒める,ほめる,0.30010459245033816
22199,保守党,ほしゅとう,0.30010459245033816
22200,不可分,ふかぶん,0.30010459245033816
22201,山林,さんりん,0.30010459245033816
22203,手荷物,てにもつ,0.30010459245033816
22205,専制,せんせい,0.30010459245033816
22214,所轄,しょかつ,0.30010459245033816
22216,四苦八苦,しくはっく,0.30010459245033816
22217,今般,こんぱん,0.30010459245033816
22221,享年,きょうねん,0.29266961396282004
22222,海鮮,かいせん,0.29266961396282004
22223,受け身,うけみ,0.29266961396282004
22228,家路,いえじ,0.29266961396282004
22229,弾劾,だんがい,0.29266961396282004
22230,園長,えんちょう,0.29266961396282004
22236,入り込み,いりごみ,0.29266961396282004
22238,前髪,まえがみ,0.29266961396282004
22240,汗だく,あせだく,0.29266961396282004
22242,薄っぺら,うすっぺら,0.29266961396282004
22245,殺意,さつい,0.29266961396282004
22254,対向,たいこう,0.29266961396282004
22255,使者,ししゃ,0.29266961396282004
22257,効き目,ききめ,0.29266961396282004
22259,集金,しゅうきん,0.29266961396282004
22260,魚屋,さかなや,0.29266961396282004
22265,社宅,しゃたく,0.29266961396282004
22268,申出,もうしで,0.29266961396282004
22269,時分,じぶん,0.29266961396282004
22271,新種,しんしゅ,0.29266961396282004
22272,仰向け,あおむけ,0.29266961396282004
22278,智恵,ちえ,0.29266961396282004
22279,連関,れんかん,0.29266961396282004
22281,熟年,じゅくねん,0.29266961396282004
22282,手だて,てだて,0.29266961396282004
22285,熟し,こなし,0.29266961396282004
22286,皮切り,かわきり,0.29266961396282004
22287,廃絶,はいぜつ,0.29266961396282004
22292,梗塞,こうそく,0.29266961396282004
22294,電器,でんき,0.29266961396282004
22296,総力,そうりょく,0.29266961396282004
22297,暴挙,ぼうきょ,0.29266961396282004
22298,引ける,ひける,0.29266961396282004
22301,落着,らくちゃく,0.29266961396282004
22302,挙手,きょしゅ,0.29266961396282004
22305,水位,すいい,0.29266961396282004
22306,険しい,けわしい,0.29266961396282004
22310,半信半疑,はんしんはんぎ,0.29266961396282004
22314,没後,ぼつご,0.29266961396282004
22316,確執,かくしつ,0.29266961396282004
22317,重んじる,おもんじる,0.29266961396282004
22318,埋没,まいぼつ,0.29266961396282004
22319,空売り,からうり,0.29266961396282004
22324,情況,じょうきょう,0.29266961396282004
22327,万葉集,まんようしゅう,0.29266961396282004
22331,裾野,すその,0.29266961396282004
22332,論ずる,ろんずる,0.28517894223366247
22333,不用意,ふようい,0.28517894223366247
22334,気迫,きはく,0.28517894223366247
22335,祭日,さいじつ,0.28517894223366247
22339,王族,おうぞく,0.28517894223366247
22342,鎮痛,ちんつう,0.28517894223366247
22347,読み返す,よみかえす,0.28517894223366247
22348,最早,もはや,0.28517894223366247
22349,通関,つうかん,0.28517894223366247
22350,瑕疵,かし,0.28517894223366247
22352,奔放,ほんぽう,0.28517894223366247
22353,摂る,とる,0.28517894223366247
22354,でっち上げ,でっちあげ,0.28517894223366247
22355,盗用,とうよう,0.28517894223366247
22356,飛翔,ひしょう,0.28517894223366247
22357,同額,どうがく,0.28517894223366247
22358,完敗,かんぱい,0.28517894223366247
22359,都庁,とちょう,0.28517894223366247
22362,童子,どうじ,0.28517894223366247
22364,阪大,はんだい,0.28517894223366247
22369,水量,すいりょう,0.28517894223366247
22370,王座,おうざ,0.28517894223366247
22373,遊離,ゆうり,0.28517894223366247
22375,中将,ちゅうじょう,0.28517894223366247
22381,直下,ちょっか,0.28517894223366247
22383,言いなり,いいなり,0.28517894223366247
22384,親類,しんるい,0.28517894223366247
22385,詭弁,きべん,0.28517894223366247
22386,登頂,とうちょう,0.28517894223366247
22387,未練,みれん,0.28517894223366247
22388,訪朝,ほうちょう,0.28517894223366247
22389,躍起,やっき,0.28517894223366247
22390,交戦,こうせん,0.28517894223366247
22393,取り合い,とりあい,0.28517894223366247
22396,手探り,てさぐり,0.28517894223366247
22399,起伏,きふく,0.28517894223366247
22402,脂肪酸,しぼうさん,0.28517894223366247
22405,水没,すいぼつ,0.28517894223366247
22406,父子,ふし,0.28517894223366247
22408,無法,むほう,0.28517894223366247
22410,自家用車,じかようしゃ,0.28517894223366247
22411,能登,のと,0.28517894223366247
22415,武夫,ぶふ,0.28517894223366247
22417,高周波,こうしゅうは,0.28517894223366247
22418,蔵元,くらもと,0.28517894223366247
22420,柏木,かしわぎ,0.28517894223366247
22421,橋渡し,はしわたし,0.28517894223366247
22424,自転,じてん,0.28517894223366247
22425,恐喝,きょうかつ,0.28517894223366247
22426,含み損,ふくみそん,0.28517894223366247
22428,断罪,だんざい,0.28517894223366247
22430,失脚,しっきゃく,0.28517894223366247
22432,隠れる,かくれる,0.28517894223366247
22433,予断,よだん,0.28517894223366247
22439,安泰,あんたい,0.27763173659827955
22440,溜まり,たまり,0.27763173659827955
22441,筑紫,つくし,0.27763173659827955
22445,保身,ほしん,0.27763173659827955
22449,返送,へんそう,0.27763173659827955
22455,不覚,ふかく,0.27763173659827955
